182
[(112, 18, 3), (104, 14, 3), (104, 27, 2), (85, 31, 0), (97, 21, 0), (89, 21, 1), (90, 22, 3), (108, 25, 2), (95, 36, 1), (94, 0, 3), (105, 14, 1), (88, 3, 0), (114, 28, 1), (91, 25, 0), (108, 4, 2), (89, 7, 1), (97, 31, 1), (92, 13, 3), (101, 18, 1), (108, 12, 0)]
600 43                     -29.02 -50 -50 0.0
1100 50.82017134386655 -3.562642397512968                         -50 -50 0.0
1600 72.83617901369459 12.899004368431624                         -50 -50 0.0
2100 72.83617901369459 25.697626404401383                         30 -49.86666666666667 0.0016666666666666668
2600 72.83617901369459 36.78889740862768                         62 -49.24 0.008333333333333333
3100 91.36225872135589 47.62069396269891                         62 -49.47 0.005
3600 96.25040346126173 56.672578047626786                         76 -49.08166666666666 0.008333333333333333
4100 102.93992250265514 66.76030531551636                         83 -48.82833333333333 0.01
4600 112.21639874393344 76.00169799116415                         83 -49.15833333333333 0.006666666666666667
5100 114.72278491191996 84.26605838324463                         79 -49.575 0.0033333333333333335
5600 118.54108776349946 91.62743128820884                         -50 -50 0.0
6100 129.54896599202775 99.88448705553388                         102 -49.498333333333335 0.0033333333333333335
6600 135.05811947535926 106.98725806419601                         102 -49.74666666666667 0.0016666666666666668
7100 135.05811947535926 113.27578017822707                         -50 -50 0.0
7600 137.91944927172926 118.54196805963137                         -50 -50 0.0
8100 139.2283140832048 122.86730831852397                         -50 -50 0.0
8600 145.09352100667186 127.05435404909792                         134 -49.693333333333335 0.0016666666666666668
9100 148.57010316456447 130.94121936007178                         134 -49.38666666666666 0.0033333333333333335
9600 148.57010316456447 134.1834246692607                         134 -49.693333333333335 0.0016666666666666668
10100 154.09315566966853 137.17063634241873                         134 -49.693333333333335 0.0016666666666666668
10600 156.7902656952106 140.0913854511677                         -50 -50 0.0
11100 159.19739163994768 143.40473537765155                         -50 -50 0.0
11600 159.19739163994768 146.66850072634332                         -50 -50 0.0
12100 163.99269405927004 149.68453891449693                         155 -49.65833333333333 0.0016666666666666668
12600 164.36194727730623 152.23390153836215                         155 -49.32333333333333 0.0033333333333333335
13100 166.44801718055095 154.62967122191844                         155 -49.65833333333333 0.0016666666666666668
13600 167.7512293731104 157.2221277255573                         155 -49.65833333333333 0.0016666666666666668
14100 168.38648762429764 159.72139410215007                         -50 -50 0.0
14600 168.38648762429764 161.60268291600417                         -50 -50 0.0
15100 169.74469701600734 162.99917353822582                         -50 -50 0.0
15600 169.74469701600734 164.11695653634177                         -50 -50 0.0
16100 170.52784506140446 165.11847815440458                         -50 -50 0.0
16600 170.6586621368193 166.1699356103328                         -50 -50 0.0
17100 170.99437087879264 167.19886406590166                         -50 -50 0.0
17600 171.21788196662112 167.9875393018286                         -50 -50 0.0
18100 171.56017420973976 168.760227537902                         -50 -50 0.0
18600 172.2462280194865 169.31118847622452                         -50 -50 0.0
19100 172.2462280194865 169.69837246620273                         -50 -50 0.0
19600 172.54242009498276 170.050916851195                         -50 -50 0.0
20100 173.6894381069169 170.30776709970482                         -50 -50 0.0
20600 173.76998306829552 170.59134456286466                         -50 -50 0.0
21100 174.6436139637754 170.86705034765734                         -50 -50 0.0
21600 175.46440875228006 171.20055985405742                         -50 -50 0.0
22100 175.46440875228006 171.50869949995814                         -50 -50 0.0
22600 175.46440875228006 171.8603176876823                         -50 -50 0.0
23100 175.46440875228006 172.35541824053666                         -50 -50 0.0
23600 175.82125062754147 172.9583014093018                         -50 -50 0.0
24100 176.1231627628428 173.69090054875684                         -50 -50 0.0
24600 176.1231627628428 174.34344716675395                         -50 -50 0.0
25100 176.26723750733547 174.77406266231822                         -50 -50 0.0
25600 176.44048742099275 175.1066664264432                         -50 -50 0.0
26100 177.0552243603241 175.41291202622415                         -50 -50 0.0
26600 177.0552243603241 175.64371375905395                         -50 -50 0.0
27100 177.0552243603241 175.7893802997893                         -50 -50 0.0
27600 177.43874468974616 175.94234064278                         -50 -50 0.0
28100 177.44520733856612 176.1119880409682                         -50 -50 0.0
28600 177.80929296965977 176.26879507653774                         -50 -50 0.0
29100 177.81634407997615 176.46326596972682                         -50 -50 0.0
29600 178.19286457240779 176.6494199498663                         -50 -50 0.0
30100 178.19286457240779 176.88141677449062                         -50 -50 0.0
30600 178.19286457240779 177.15716030000505                         -50 -50 0.0
31100 178.19286457240779 177.39667594241996                         -50 -50 0.0
31600 178.58431447590254 177.63333128808347                         -50 -50 0.0
32100 178.58431447590254 177.8203986918594                         -50 -50 0.0
32600 178.6055060384555 177.96422395368657                         -50 -50 0.0
33100 178.61341755732923 178.08362986030605                         -50 -50 0.0
33600 178.61494984252727 178.18205011304656                         -50 -50 0.0
34100 179.0 178.25731540298472                         179 -49.61833333333333 0.0016666666666666668
34600 179.0 178.3055862703741                         179 -48.473333333333336 0.006666666666666667
35100 179.27741451496732 178.3983419901574                         179 -43.89333333333333 0.02666666666666667
35600 179.2897808773781 178.52559021395788                         179 -33.20666666666666 0.07333333333333333
36100 180.65101078877078 178.67069922883343                         179 -11.07 0.17
36600 180.65101078877078 178.8088415069724                         179 30.15 0.35
37100 180.65101078877078 178.94623697100081                         179 70.60666666666667 0.5266666666666666
37600 181.25513667362534 179.12130103396797                         179 93.50666666666666 0.6266666666666667
38100 181.25513667362534 179.37639452790722                         180 59.15833333333333 0.4766666666666667
38600 181.25513667362534 179.72041392691258                         180 -5.725 0.19333333333333333
39100 181.61476549268926 180.14751291432907                         180 -45.415 0.02
39600 181.62457389186542 180.63581876840178                         180 -49.61666666666667 0.0016666666666666668
40100 182.0 180.8964554147609                         182 -49.22666666666667 0.0033333333333333335
40600 182.0 181.143322947975                         182 -46.52 0.015
41100 182.0 181.32113210021055                         182 -38.78666666666667 0.04833333333333333
41600 182.0 181.44858190995413                         182 -20.226666666666667 0.12833333333333333
42100 182.0 181.62781903198305                         182 20.76 0.305
42600 182.0 181.79242183298297                         182 84.17333333333333 0.5783333333333334
43100 182.0 181.9310768765416                         182 144.88 0.84
43600 182.0 181.98949725670326                         182 175.81333333333333 0.9733333333333334
44100 182.0 181.99937965670966                         182 181.61333333333334 0.9983333333333333
44600 182.0 182.0                         182 182 1.0
45100 182.0 181.98691725325187                         182 181.22666666666666 0.9966666666666667
45600 182.0 181.99666666666667                         182 181.99666666666667 1.0
46100 182.0 181.9993481117813                         182 181.61333333333334 0.9983333333333333
46600 182.0 182.0                         182 182 1.0
47100 182.0 181.98289664334698                         182 180.45333333333335 0.9933333333333333
47600 182.0 182.0                         182 182 1.0
48100 182.0 182.0                         182 182 1.0
48600 182.0 181.98848849019336                         182 181.61333333333334 0.9983333333333333
49100 182.0 181.98957411620063                         182 181.61333333333334 0.9983333333333333
49600 182.0 182.0                         182 182 1.0
50100 182.0 181.99368189388767                         182 181.61333333333334 0.9983333333333333
50600 182.0 182.0                         182 182 1.0
51100 182.0 181.99812644918083                         182 181.61333333333334 0.9983333333333333
51600 182.0 182.0                         182 182 1.0
52100 182.0 181.9903208816863                         182 181.22666666666666 0.9966666666666667
52600 182.0 182.0                         182 182 1.0
53100 182.0 181.99046916717887                         182 180.84 0.995
53600 182.0 181.99244904833537                         182 181.22666666666666 0.9966666666666667
54100 182.0 181.986121743108                         182 181.22666666666666 0.9966666666666667
54600 182.0 181.988938137109                         182 181.22666666666666 0.9966666666666667
55100 182.0 181.97325887004465                         182 180.84 0.995
55600 182.0 181.9968059661954                         182 181.61333333333334 0.9983333333333333
56100 182.0 182.0                         182 182 1.0
56600 182.0 181.99746150506692                         182 181.61333333333334 0.9983333333333333
57100 182.0 181.98589596040839                         182 180.84 0.995
57600 182.0 181.99364962963665                         182 181.61333333333334 0.9983333333333333
58100 182.0 181.96118801774298                         182 180.44666666666666 0.9933333333333333
58600 182.0 181.9974151927004                         182 181.61333333333334 0.9983333333333333
59100 182.0 181.99702800465639                         182 181.61333333333334 0.9983333333333333
59600 182.0 181.98687779458942                         182 181.61333333333334 0.9983333333333333
60100 182.0 181.9861233378067                         182 180.45333333333335 0.9933333333333333
60600 182.0 181.9986849948837                         182 181.61333333333334 0.9983333333333333
61100 182.0 181.9960815131441                         182 181.22666666666666 0.9966666666666667
61600 182.0 181.9887209413882                         182 181.61333333333334 0.9983333333333333
62100 182.0 181.992637214921                         182 180.84 0.995
62600 182.0 181.97709993043793                         182 180.84 0.995
63100 182.0 181.98138447950728                         182 180.84 0.995
63600 182.0 182.0                         182 182 1.0
64100 182.0 181.99868640094505                         182 181.61333333333334 0.9983333333333333
64600 182.0 181.9962010739114                         182 181.61333333333334 0.9983333333333333
65100 182.0 182.0                         182 182 1.0
65600 182.0 182.0                         182 182 1.0
66100 182.0 181.98732785980664                         182 180.84 0.995
66600 182.0 181.99166756692836                         182 181.61333333333334 0.9983333333333333
67100 182.0 182.0                         182 182 1.0
67600 182.0 181.99155625440702                         182 181.61333333333334 0.9983333333333333
68100 182.0 181.99240999159758                         182 181.22666666666666 0.9966666666666667
68600 182.0 181.98790625575174                         182 180.84 0.995
69100 182.0 182.0                         182 182 1.0
69600 182.0 181.9967524427213                         182 181.61333333333334 0.9983333333333333
70100 182.0 181.9942267962643                         182 181.61333333333334 0.9983333333333333
70600 182.0 181.9947485654848                         182 181.61333333333334 0.9983333333333333
71100 182.0 181.99872772010548                         182 181.61333333333334 0.9983333333333333
71600 182.0 181.99435236107587                         182 181.61333333333334 0.9983333333333333
72100 182.0 181.9993515147588                         182 181.61333333333334 0.9983333333333333
72600 182.0 181.9875509626407                         182 181.60666666666665 0.9983333333333333
73100 182.0 181.98787040546844                         182 181.22666666666666 0.9966666666666667
73600 182.0 182.0                         182 182 1.0
74100 182.0 181.99271409564838                         182 181.22666666666666 0.9966666666666667
74600 182.0 182.0                         182 182 1.0
75100 182.0 182.0                         182 182 1.0
75600 182.0 182.0                         182 182 1.0
76100 182.0 182.0                         182 182 1.0
76600 182.0 181.99627885911752                         182 181.22666666666666 0.9966666666666667
