73
[(84, 29, 1), (72, 23, 2), (59, 26, 2), (152, 11, 0), (169, 4, 0), (49, 9, 0), (131, 17, 3), (82, 17, 0), (73, 7, 2), (76, 39, 1), (98, 11, 0), (173, 26, 0), (148, 23, 1), (68, 19, 0), (94, 14, 2), (123, 9, 3), (100, 38, 2), (177, 23, 2), (155, 28, 0), (145, 0, 0)]
5000 87                     10.9826 26 -49.9724 0.0004
10000 89 20.9862                         26 -49.9572 0.0006
15000 109 30.0316                         33 -49.9558 0.0006
20000 109 39.2312                         33 -49.9682 0.0004
25000 109 46.9934                         -50 -50 0.0
30000 124 54.1234                         -50 -50 0.0
35000 130 60.5168                         -50 -50 0.0
40000 124 66.4236                         -50 -50 0.0
45000 124 71.826                         -50 -50 0.0
50000 125 76.908                         -50 -50 0.0
55000 126 82.08                         73 -49.9754 0.0002
60000 128 87.0802                         -50 -50 0.0
65000 140 91.899                         -50 -50 0.0
70000 140 96.4312                         -50 -50 0.0
75000 144 100.6914                         -50 -50 0.0
80000 141 104.5984                         -50 -50 0.0
85000 147 108.3866                         -50 -50 0.0
90000 152 112.329                         -50 -50 0.0
95000 155 115.9382                         -50 -50 0.0
100000 155 119.4246                         -50 -50 0.0
