83
[(147, 19, 0), (130, 22, 3), (94, 25, 3), (57, 5, 0), (73, 28, 3), (161, 2, 1), (48, 31, 1), (101, 37, 3), (122, 39, 2), (58, 22, 0), (93, 15, 3), (159, 19, 1), (130, 28, 0), (36, 20, 1), (100, 0, 1), (153, 14, 1), (116, 26, 2), (94, 8, 3), (156, 0, 2), (78, 1, 1)]
5000 103                     11.0462 27 -49.9846 0.0002
10000 103 20.9856                         12 -49.9876 0.0002
15000 103 30.0276                         -50 -50 0.0
20000 108 38.4476                         40 -49.982 0.0002
25000 108 45.5588                         -50 -50 0.0
30000 108 51.994                         -50 -50 0.0
35000 108 58.0988                         -50 -50 0.0
40000 113 63.8226                         80 -49.974 0.0002
45000 116 69.1232                         80 -49.974 0.0002
50000 120 74.334                         80 -49.974 0.0002
55000 128 79.3872                         80 -49.974 0.0002
60000 131 84.3254                         83 -49.9474 0.0004
65000 134 88.7158                         83 -49.9474 0.0004
70000 138 93.1604                         -50 -50 0.0
75000 142 97.3454                         -50 -50 0.0
80000 142 101.2568                         -50 -50 0.0
85000 142 104.9554                         -50 -50 0.0
90000 143 108.4334                         -50 -50 0.0
95000 150 111.9432                         -50 -50 0.0
100000 150 115.143                         -50 -50 0.0
