165
[(84, 39, 2), (105, 27, 3), (76, 26, 1), (104, 32, 2), (111, 24, 3), (100, 18, 0), (100, 3, 0), (91, 7, 0), (120, 36, 2), (77, 6, 1), (118, 20, 2), (108, 8, 3), (75, 27, 3), (117, 4, 3), (113, 13, 3), (86, 13, 3), (104, 37, 1), (107, 29, 0), (88, 39, 0), (84, 20, 1)]
600 41.2                     -39.29633333333333 -50 -50 0.0
1100 41.2 -18.197666666666667                         -50 -50 0.0
1600 69.8 -4.635333333333333                         -50 -50 0.0
2100 69.8 6.905000000000001                         -50 -50 0.0
2600 82.8 16.859666666666666                         26 -49.675 0.005
3100 82.8 25.830333333333336                         46 -49.465 0.006666666666666667
3600 84.8 34.518                         48 -49.41 0.006666666666666667
4100 105.6 42.50266666666667                         57 -49.2 0.008333333333333333
4600 105.6 50.01266666666667                         74 -48.946666666666665 0.01
5100 105.6 56.23466666666667                         77 -48.855 0.01
5600 105.6 61.70333333333333                         77 -48.64833333333333 0.011666666666666667
6100 106.0 66.78933333333333                         78 -48.415 0.013333333333333334
6600 106.0 71.293                         78 -48.795 0.01
7100 107.2 75.50366666666666                         80 -49.151666666666664 0.006666666666666667
7600 108.0 80.02966666666667                         98 -48.45166666666667 0.011666666666666667
8100 108.8 84.19433333333333                         98 -49.07666666666667 0.006666666666666667
8600 113.2 87.88133333333333                         98 -49.30166666666667 0.005
9100 118.4 91.44733333333333                         99 -49.04666666666667 0.006666666666666667
9600 116.2 94.42666666666666                         112 -48.98 0.006666666666666667
10100 128.2 97.181                         112 -48.98 0.006666666666666667
10600 129.2 99.43666666666667                         112 -49.221666666666664 0.005
11100 129.2 101.49833333333333                         112 -49.221666666666664 0.005
11600 129.2 103.683                         112 -49.473333333333336 0.0033333333333333335
12100 129.2 105.81733333333334                         114 -49.2 0.005
12600 129.2 107.48433333333334                         119 -48.91833333333334 0.006666666666666667
13100 136.0 108.971                         119 -49.175 0.005
13600 136.0 110.36333333333333                         119 -48.9 0.006666666666666667
14100 136.0 112.08333333333333                         119 -48.62166666666667 0.008333333333333333
14600 141.8 113.642                         119 -48.62166666666667 0.008333333333333333
15100 141.8 114.89866666666667                         119 -48.891666666666666 0.006666666666666667
15600 141.8 116.08766666666666                         119 -48.891666666666666 0.006666666666666667
16100 141.8 117.57166666666667                         121 -48.88166666666667 0.006666666666666667
16600 141.8 118.53333333333333                         121 -48.598333333333336 0.008333333333333333
17100 141.8 119.517                         121 -48.59 0.008333333333333333
17600 141.8 120.54766666666667                         121 -48.86833333333333 0.006666666666666667
18100 141.8 121.59633333333333                         121 -49.151666666666664 0.005
18600 141.8 122.66066666666667                         121 -49.43333333333333 0.0033333333333333335
19100 141.8 123.59533333333333                         129 -49.13 0.005
19600 141.8 124.667                         129 -49.415 0.0033333333333333335
20100 141.8 125.57066666666667                         129 -49.11666666666667 0.005
20600 141.8 126.43866666666666                         129 -49.403333333333336 0.0033333333333333335
21100 142.4 127.06166666666667                         131 -49.10166666666667 0.005
21600 142.4 127.90966666666667                         131 -49.10166666666667 0.005
22100 142.4 128.529                         131 -49.10166666666667 0.005
22600 142.8 129.24733333333333                         131 -49.10166666666667 0.005
23100 143.2 129.98366666666666                         131 -49.10166666666667 0.005
23600 143.2 130.80966666666666                         131 -49.10166666666667 0.005
24100 143.2 131.45433333333332                         131 -49.4 0.0033333333333333335
24600 147.4 132.26333333333332                         131 -49.69833333333333 0.0016666666666666668
25100 148.2 133.04966666666667                         131 -49.69833333333333 0.0016666666666666668
25600 148.2 133.79166666666666                         131 -49.69833333333333 0.0016666666666666668
26100 148.2 134.336                         131 -49.69833333333333 0.0016666666666666668
26600 149.0 134.98466666666667                         131 -49.69833333333333 0.0016666666666666668
27100 152.8 135.92033333333333                         -50 -50 0.0
27600 152.8 136.65666666666667                         -50 -50 0.0
28100 152.8 137.61433333333332                         -50 -50 0.0
28600 152.8 138.14133333333334                         -50 -50 0.0
29100 152.8 138.735                         -50 -50 0.0
