170
[(88, 4, 0), (111, 16, 3), (96, 19, 1), (83, 31, 0), (86, 24, 2), (100, 30, 1), (109, 21, 2), (84, 15, 0), (119, 6, 2), (118, 33, 3), (85, 24, 1), (78, 7, 0), (96, 27, 2), (91, 12, 0), (107, 32, 1), (113, 25, 0), (95, 4, 3), (105, 11, 0), (119, 14, 2), (105, 37, 1)]
600 32.0                     -40.159 -50 -50 0.0
1100 47.8 -18.338666666666665                         7 -49.905 0.0016666666666666668
1600 68.0 -4.041999999999999                         11 -49.803333333333335 0.0033333333333333335
2100 68.0 8.445666666666668                         13 -49.69833333333333 0.005
2600 68.0 17.917                         20 -49.458333333333336 0.008333333333333333
3100 77.8 25.820333333333334                         22 -49.64833333333333 0.005
3600 77.8 33.43666666666667                         64 -49.08833333333333 0.01
4100 99.4 40.71333333333333                         64 -48.99333333333333 0.01
4600 99.4 47.482                         64 -48.641666666666666 0.013333333333333334
5100 99.4 53.52466666666667                         64 -48.641666666666666 0.013333333333333334
5600 99.4 59.77166666666667                         64 -49.12 0.008333333333333333
6100 99.4 64.032                         66 -49.25833333333333 0.006666666666666667
6600 102.6 68.53833333333333                         76 -49.221666666666664 0.006666666666666667
7100 115.6 72.67333333333333                         76 -48.81166666666667 0.01
7600 116.0 76.14033333333333                         76 -49.19166666666667 0.006666666666666667
8100 116.0 79.238                         76 -49.376666666666665 0.005
8600 116.0 82.32866666666666                         84 -49.151666666666664 0.006666666666666667
9100 116.0 85.13066666666667                         84 -49.776666666666664 0.0016666666666666668
9600 118.6 87.99066666666667                         98 -49.07833333333333 0.006666666666666667
10100 119.2 90.535                         101 -48.82666666666667 0.008333333333333333
10600 121.2 93.06233333333333                         105 -48.795 0.008333333333333333
11100 121.2 95.27633333333333                         105 -49.24333333333333 0.005
11600 121.4 97.536                         105 -49.24333333333333 0.005
12100 121.4 99.56066666666666                         105 -49.24333333333333 0.005
12600 121.4 101.826                         105 -48.985 0.006666666666666667
13100 124.0 103.70366666666666                         105 -48.983333333333334 0.006666666666666667
13600 127.6 105.69333333333333                         120 -48.675 0.008333333333333333
14100 127.6 107.872                         120 -48.403333333333336 0.01
14600 127.6 109.92866666666667                         120 -48.388333333333335 0.01
15100 127.6 111.505                         120 -48.9 0.006666666666666667
15600 127.6 112.843                         114 -49.18333333333333 0.005
16100 132.0 114.28033333333333                         114 -49.18333333333333 0.005
16600 135.4 115.69166666666666                         114 -49.18333333333333 0.005
17100 136.4 116.76633333333334                         114 -49.455 0.0033333333333333335
17600 138.4 117.91633333333333                         114 -49.72666666666667 0.0016666666666666668
18100 138.4 119.24833333333333                         -50 -50 0.0
18600 138.4 120.43                         -50 -50 0.0
19100 138.4 121.42033333333333                         123 -49.711666666666666 0.0016666666666666668
19600 138.4 122.74233333333333                         123 -49.711666666666666 0.0016666666666666668
20100 139.8 123.73766666666667                         123 -49.711666666666666 0.0016666666666666668
20600 144.4 124.92766666666667                         123 -49.711666666666666 0.0016666666666666668
21100 144.4 125.72833333333334                         -50 -50 0.0
21600 144.4 126.59666666666666                         -50 -50 0.0
22100 144.4 127.42233333333333                         131 -49.69833333333333 0.0016666666666666668
22600 144.4 128.464                         131 -49.69833333333333 0.0016666666666666668
23100 144.4 129.42466666666667                         -50 -50 0.0
23600 144.4 130.30166666666668                         -50 -50 0.0
24100 145.4 130.83366666666666                         -50 -50 0.0
24600 145.4 131.653                         -50 -50 0.0
25100 145.4 132.46666666666667                         -50 -50 0.0
25600 145.4 132.99466666666666                         -50 -50 0.0
26100 145.4 133.824                         -50 -50 0.0
26600 145.4 134.40066666666667                         -50 -50 0.0
27100 145.4 135.06333333333333                         -50 -50 0.0
27600 154.2 135.78                         -50 -50 0.0
28100 154.2 136.43833333333333                         -50 -50 0.0
28600 154.2 136.912                         -50 -50 0.0
29100 154.2 137.406                         -50 -50 0.0
29600 154.2 137.78133333333332                         -50 -50 0.0
30100 154.2 138.395                         -50 -50 0.0
30600 154.2 138.98433333333332                         -50 -50 0.0
31100 154.2 139.39033333333333                         -50 -50 0.0
31600 154.2 139.98233333333334                         -50 -50 0.0
32100 154.2 140.45166666666665                         -50 -50 0.0
32600 155.6 141.176                         -50 -50 0.0
33100 155.6 141.628                         -50 -50 0.0
33600 155.6 142.17533333333333                         -50 -50 0.0
34100 155.8 142.63033333333334                         -50 -50 0.0
34600 155.8 143.182                         -50 -50 0.0
35100 155.8 143.55666666666667                         -50 -50 0.0
35600 155.8 143.89133333333334                         -50 -50 0.0
36100 155.6 144.187                         -50 -50 0.0
36600 155.6 144.63066666666666                         -50 -50 0.0
37100 155.6 144.96                         -50 -50 0.0
37600 155.6 145.39233333333334                         150 -49.666666666666664 0.0016666666666666668
38100 155.6 145.795                         154 -49.32666666666667 0.0033333333333333335
38600 155.6 146.17266666666666                         154 -49.32666666666667 0.0033333333333333335
39100 155.6 146.48633333333333                         154 -49.32666666666667 0.0033333333333333335
39600 155.6 146.61233333333334                         154 -49.32666666666667 0.0033333333333333335
40100 157.0 146.97733333333332                         154 -49.32666666666667 0.0033333333333333335
40600 157.0 147.26233333333334                         154 -49.32666666666667 0.0033333333333333335
41100 157.0 147.65066666666667                         154 -49.32666666666667 0.0033333333333333335
41600 157.0 147.83866666666665                         154 -48.98833333333334 0.005
42100 157.2 148.08066666666667                         153 -49.32833333333333 0.0033333333333333335
42600 157.2 148.367                         153 -49.66166666666667 0.0016666666666666668
43100 157.2 148.45266666666666                         153 -49.66166666666667 0.0016666666666666668
43600 157.2 148.93666666666667                         153 -49.66166666666667 0.0016666666666666668
44100 157.2 149.12666666666667                         -50 -50 0.0
44600 157.2 149.40566666666666                         -50 -50 0.0
45100 161.6 149.63133333333334                         -50 -50 0.0
45600 161.6 149.634                         154 -49.66 0.0016666666666666668
46100 161.6 150.08733333333333                         154 -49.66 0.0016666666666666668
46600 161.6 150.36666666666667                         155 -49.318333333333335 0.0033333333333333335
47100 161.6 150.484                         157 -48.973333333333336 0.005
47600 161.6 150.63766666666666                         157 -48.973333333333336 0.005
48100 161.6 150.79333333333332                         157 -48.973333333333336 0.005
48600 161.6 151.02033333333333                         157 -48.973333333333336 0.005
49100 161.6 151.202                         157 -48.973333333333336 0.005
49600 161.6 151.51333333333332                         157 -48.973333333333336 0.005
50100 161.6 151.714                         157 -48.973333333333336 0.005
50600 161.6 151.80033333333333                         160 -48.623333333333335 0.006666666666666667
51100 161.6 151.95133333333334                         160 -48.623333333333335 0.006666666666666667
51600 161.6 152.11766666666668                         160 -48.623333333333335 0.006666666666666667
52100 161.6 152.54                         160 -48.623333333333335 0.006666666666666667
52600 161.6 152.73766666666666                         160 -48.623333333333335 0.006666666666666667
53100 161.6 153.00066666666666                         160 -48.623333333333335 0.006666666666666667
53600 161.6 153.06533333333334                         160 -48.278333333333336 0.008333333333333333
54100 161.6 153.22466666666668                         160 -48.278333333333336 0.008333333333333333
54600 161.6 153.28366666666668                         160 -48.278333333333336 0.008333333333333333
55100 161.6 153.576                         160 -48.278333333333336 0.008333333333333333
55600 162.6 153.80733333333333                         160 -47.935 0.01
56100 162.6 154.01733333333334                         160 -48.61666666666667 0.006666666666666667
56600 162.6 154.27533333333332                         160 -48.61666666666667 0.006666666666666667
57100 164.2 154.58133333333333                         160 -48.26833333333333 0.008333333333333333
57600 164.2 154.58966666666666                         160 -48.26833333333333 0.008333333333333333
58100 164.2 154.77933333333334                         160 -48.61666666666667 0.006666666666666667
58600 164.2 154.91066666666666                         160 -48.61833333333333 0.006666666666666667
