175
[(99, 34, 1), (117, 13, 3), (120, 26, 2), (90, 34, 1), (92, 4, 1), (109, 21, 0), (126, 35, 2), (102, 24, 3), (90, 23, 1), (97, 29, 0), (126, 21, 1), (122, 32, 2), (110, 11, 1), (111, 14, 2), (97, 20, 0), (102, 9, 3), (98, 13, 1), (107, 32, 1), (90, 5, 0), (123, 14, 2)]
600 27                     -32.88666666666666 12 -49.89666666666667 0.0016666666666666668
1100 62.30798620571897 -7.090273575735359                         12 -49.79333333333334 0.0033333333333333335
1600 69.4213151956794 9.032865522590292                         18 -49.571666666666665 0.006666666666666667
2100 88.36883053593252 23.125699407749114                         36 -49.29333333333334 0.01
2600 88.81073094850332 36.41395596110757                         37 -49.443333333333335 0.006666666666666667
3100 90.84797092946553 48.57627924909181                         56 -49.086666666666666 0.01
3600 100.07056834071679 58.81067962879335                         74 -49.07833333333333 0.008333333333333333
4100 103.61722675965294 67.69414281409833                         77 -48.986666666666665 0.008333333333333333
4600 108.87180541592289 74.58966252820782                         78 -48.56666666666667 0.011666666666666667
5100 109.81255860198067 80.64091102078294                         80 -48.95666666666666 0.008333333333333333
5600 111.25081314116701 86.69882158767248                         99 -49.32333333333333 0.005
6100 121.6186482780122 92.75461973776832                         99 -49.288333333333334 0.005
6600 122.55312494666785 99.1380914407054                         106 -48.74333333333333 0.008333333333333333
7100 132.44559556241333 105.52044203729822                         117 -48.708333333333336 0.008333333333333333
7600 136.12026873621963 112.25638632209412                         122 -49.175 0.005
8100 140.97086865412936 118.77954974975545                         122 -49.14333333333333 0.005
8600 141.70665328619552 125.09157542519833                         122 -49.42666666666667 0.0033333333333333335
9100 141.9240684829338 130.33711005696205                         134 -49.38666666666666 0.0033333333333333335
9600 146.6126490522936 134.84056434661932                         134 -49.38666666666666 0.0033333333333333335
10100 149.4280366954337 138.08396834165586                         134 -49.38666666666666 0.0033333333333333335
10600 149.55926072144896 140.73888159839402                         143 -49.361666666666665 0.0033333333333333335
11100 152.76269117262163 143.04294143772256                         144 -48.721666666666664 0.006666666666666667
11600 155.34356384028737 145.62083757647198                         144 -49.031666666666666 0.005
12100 155.7710272880047 147.81174827316391                         -50 -50 0.0
12600 156.37518004507774 149.62605134377955                         -50 -50 0.0
13100 157.97735845815657 151.12499715374207                         -50 -50 0.0
13600 160.12334245320108 152.76964463553645                         -50 -50 0.0
14100 160.57254095423417 154.4443655401531                         -50 -50 0.0
14600 160.8621465869764 155.7828858157945                         -50 -50 0.0
15100 161.31075550258703 156.87867239202097                         -50 -50 0.0
15600 162.72020426361482 157.92270086136367                         -50 -50 0.0
16100 163.91195626319623 158.86502192884097                         -50 -50 0.0
16600 163.95277786526657 159.5623560745698                         -50 -50 0.0
17100 166.2568559719614 160.25729270274869                         -50 -50 0.0
17600 166.6334794022915 160.99637620057894                         -50 -50 0.0
18100 166.6334794022915 161.67189832752985                         -50 -50 0.0
18600 167.24262088037645 162.27335254588192                         -50 -50 0.0
19100 167.24262088037645 162.86549568563728                         -50 -50 0.0
19600 167.89842642661122 163.47960022415307                         166 -49.64 0.0016666666666666668
