93
[(70, 28, 0), (52, 10, 1), (131, 12, 3), (112, 18, 3), (60, 33, 2), (93, 19, 3), (144, 25, 2), (58, 9, 2), (150, 15, 0), (157, 3, 3), (124, 32, 2), (58, 26, 1), (72, 14, 1), (121, 8, 1), (129, 3, 2), (110, 35, 0), (57, 8, 3), (121, 20, 3), (128, 14, 2), (104, 31, 3)]
5000 79                     10.7216 5 -49.989 0.0002
10000 93 20.7064                         5 -49.989 0.0002
15000 100 29.7762                         -50 -50 0.0
20000 100 38.117                         46 -49.9642 0.0004
25000 102 46.0104                         46 -49.9642 0.0004
30000 109 53.2384                         46 -49.9808 0.0002
35000 126 59.7176                         -50 -50 0.0
40000 126 65.3672                         -50 -50 0.0
45000 126 70.7236                         -50 -50 0.0
50000 126 75.9026                         -50 -50 0.0
55000 126 80.287                         -50 -50 0.0
60000 126 84.688                         -50 -50 0.0
65000 130 88.7312                         93 -49.9714 0.0002
70000 133 92.7044                         93 -49.9714 0.0002
75000 140 96.1914                         -50 -50 0.0
80000 140 99.7718                         -50 -50 0.0
85000 143 102.9158                         -50 -50 0.0
90000 143 106.0478                         -50 -50 0.0
95000 143 108.999                         -50 -50 0.0
100000 148 111.8978                         -50 -50 0.0
